	claim	lable	link
8610		false	https://www.snopes.com/fact-check/aborted-fetuses-dumpster-michigan/
8611	"Carolina Panthers quarterbacl Cam Newton was arrested for ""fixing"" Super Bowl 50."	false	https://www.snopes.com/fact-check/cam-newton-arrested/
8612		false	https://www.snopes.com/fact-check/hillary-clinton-sat-monsanto-board/
8613	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
8614	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
8615	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
8616	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
8617	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
8618	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
8619	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
8620	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
8621	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
8622	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
8623	Glittery phone cases are leaking some type of substance that causes chemical burns.	false	https://www.snopes.com/fact-check/phone-cases-acid-burns/
8624	"Photographs of a six-year-old Happy Meal document that McDonald's food items don't break down or rot like ""real"" food."	false	https://www.snopes.com/fact-check/six-year-old-happy-meal-doesnt-rot/
8625	Senator Ted Cruz said that businesses should exercise their right to turn away gay customers.	false	https://www.snopes.com/fact-check/ted-cruz-business-rights/
8626		false	https://www.snopes.com/fact-check/febreze-contains-peanut-oil/
8627		false	https://www.snopes.com/fact-check/mother-teresa-age-18/
8628		false	https://www.snopes.com/fact-check/bernie-sanders-rocky-horror/
8629	Donald Trump's recently-deceased cousin implored the public in his obituary not to vote for the GOP presidential contender.	false	https://www.snopes.com/fact-check/trumps-cousins-obituary/
8630		false	https://www.snopes.com/fact-check/siberian-tigers-washington-cascades/
8631	A vintage photograph shows a common workplace item from the 1960s: A whisky vending machine.	false	https://www.snopes.com/fact-check/whisky-vending-machine/
8632	A man who expired during sex was taken to the hospital to be surgically separated from the prostitute who was still attached to him.	false	https://www.snopes.com/fact-check/man-dies-while-attached/
8633		false	https://www.snopes.com/fact-check/article-1-section-8-clause-17/
8634		false	https://www.snopes.com/fact-check/bernie-sanders-loser-meme/
8635	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
8636	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
8637	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
8638	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
8639	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
8640	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
8641	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
8642	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
8643	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
8644	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
8645	Ted Cruz said that he was a Christian first and an American second.	True	https://www.snopes.com/fact-check/christian-first-american-second/
8646	"Iceland forgave the entire mortgage debt of its population, and a ""media blackout"" prevented Americans from learning about it."	false	https://www.snopes.com/fact-check/iceland-debt-forgiveness/
8647	"President Obama has ordered the phrase ""under God"" to be removed from the Pledge of Allegiance."	false	https://www.snopes.com/fact-check/obama-removes-god/
8648	Donald Trump has proposed the deportation of all women who have blonde hair and blue eyes.	false	https://www.snopes.com/fact-check/trump-deport-women/
8649	"A Colorado school's female students were forced to adhere to ""Sharia rules"" when visiting a mosque on a field trip."	false	https://www.snopes.com/fact-check/colorado-students-sharia-law/
8650		false	https://www.snopes.com/fact-check/sweden-sign-distracted-walkers/
8651		false	https://www.snopes.com/fact-check/nordstrom-card-survey-scam/
8652	President Obama demanded that an admiral stop distributing Bibles.	false	https://www.snopes.com/fact-check/obama-admiral-stop-bibles/
8653	A couple on crystal meth ate parts of a homeless person.	false	https://www.snopes.com/fact-check/couple-meth-homeless-man/
8654		false	https://www.snopes.com/fact-check/trump-nominated-nobel-prize/
8655		True	https://www.snopes.com/fact-check/mexico-voter-id/
8656		false	https://www.snopes.com/fact-check/bill-murray-dog-quote/
8657	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
8658	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
8659	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
8660	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
8661	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
8662	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
8663	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
8664	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
8665	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
8666	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
8667		false	https://www.snopes.com/fact-check/iowa-caucus-coin-toss/
8668		false	https://www.snopes.com/fact-check/sanders-dethrone-god-tweet/
8669		false	https://www.snopes.com/fact-check/barry-williams-not-dead/
8670		false	https://www.snopes.com/fact-check/blacks-dorm-uconn/
8671	Drug lord Joaquin Guzmán escaped from a Mexican prison for the third time.	false	https://www.snopes.com/fact-check/el-chapo-escapes-again/
8672		false	https://www.snopes.com/fact-check/roosh-v-43-countries/
8673	Donald Trump paid Sarah Palin $10 million for her endorsement.	false	https://www.snopes.com/fact-check/trump-palin-endorsement/
8674	Bernie Sanders pays his staff interns $12 per hour while campaigning for a minimum wage increase to $15 per hour.	false	https://www.snopes.com/fact-check/sanders-interns-minimum-wage/
8675		false	https://www.snopes.com/fact-check/germany-distributes-leaflets-discouraging-rape-cologne-incident/
8676		false	https://www.snopes.com/fact-check/wegmans-facebook-coupon-scam/
8677		false	https://www.snopes.com/fact-check/cruz-no-gays-america/
8678		false	https://www.snopes.com/fact-check/trump-plans-reverse-marriage-equality-elected-president/
8679	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
8680	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
8681	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
8682	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
8683	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
8684	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
8685	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
8686	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
8687	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
8688	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
